event_time,channel,anon_id,event_name,event_props,ingestion_time
2026-01-29T16:13:51.971333,whatsapp,anon_00071,page_view,{},2026-01-29T16:13:51.971333
2026-01-29T16:04:57.578299,store,anon_00065,page_view,{},2026-01-29T16:04:57.578299
2026-01-29T15:25:59.836089,app,anon_00062,add_to_cart,"{""category"": ""rodape"", ""value"": 4210.85}",2026-01-29T15:25:59.836089
2026-01-29T14:47:51.917999,whatsapp,anon_00001,talk_to_consultant,{},2026-01-29T14:47:51.917999
2026-01-29T14:44:16.845761,app,anon_00039,add_to_cart,"{""category"": ""rodape"", ""value"": 722.94}",2026-01-29T14:44:16.845761
2026-01-29T14:44:15.162214,app,anon_00032,talk_to_consultant,{},2026-01-29T14:44:15.162214
2026-01-29T14:06:11.083774,store,anon_00062,scan_qr_service,{},2026-01-29T14:06:11.083774
2026-01-29T13:17:32.803896,whatsapp,anon_00051,scan_qr_service,{},2026-01-29T13:17:32.803896
2026-01-29T13:04:25.848538,app,anon_00097,begin_checkout,{},2026-01-29T13:04:25.848538
2026-01-29T11:44:02.837298,whatsapp,anon_00040,whatsapp_quote_request,{},2026-01-29T11:44:02.837298
2026-01-29T11:42:36.005138,app,anon_00022,whatsapp_quote_request,{},2026-01-29T11:42:36.005138
2026-01-29T11:05:07.009584,whatsapp,anon_00043,submit_quote,"{""category"": ""fechadura"", ""value"": 951.32}",2026-01-29T11:05:07.009584
2026-01-29T10:45:58.156768,app,anon_00001,whatsapp_quote_request,{},2026-01-29T10:45:58.156768
2026-01-29T10:39:22.881875,web,anon_00017,page_view,{},2026-01-29T10:39:22.881875
2026-01-29T08:58:44.101106,web,anon_00065,product_view,"{""category"": ""rejunte"", ""value"": 613.2}",2026-01-29T08:58:44.101106
2026-01-29T08:48:41.150778,whatsapp,anon_00034,page_view,{},2026-01-29T08:48:41.150778
2026-01-29T08:19:30.296211,whatsapp,anon_00072,begin_checkout,{},2026-01-29T08:19:30.296211
2026-01-29T07:56:07.217968,app,anon_00039,product_view,"{""category"": ""rodape"", ""value"": 159.2}",2026-01-29T07:56:07.217968
2026-01-29T07:53:26.894085,store,anon_00066,begin_checkout,{},2026-01-29T07:53:26.894085
2026-01-29T07:44:50.078526,web,anon_00024,talk_to_consultant,{},2026-01-29T07:44:50.078526
2026-01-29T07:18:54.482712,app,anon_00097,submit_quote,"{""category"": ""azulejo"", ""value"": 2210.48}",2026-01-29T07:18:54.482712
2026-01-29T07:14:13.981614,web,anon_00093,add_to_cart,"{""category"": ""tinta"", ""value"": 2136.94}",2026-01-29T07:14:13.981614
2026-01-29T06:58:17.168488,app,anon_00024,page_view,{},2026-01-29T06:58:17.168488
2026-01-29T06:53:55.740602,store,anon_00090,search,"{""query"": ""reforma completa""}",2026-01-29T06:53:55.740602
2026-01-29T06:35:50.577328,web,anon_00032,page_view,{},2026-01-29T06:35:50.577328
2026-01-29T06:30:08.055156,store,anon_00032,add_to_cart,"{""category"": ""rejunte"", ""value"": 2362.66}",2026-01-29T06:30:08.055156
2026-01-29T06:20:15.391988,app,anon_00004,whatsapp_quote_request,{},2026-01-29T06:20:15.391988
2026-01-29T06:17:25.368816,store,anon_00094,whatsapp_quote_request,{},2026-01-29T06:17:25.368816
2026-01-29T05:23:14.812721,app,anon_00007,page_view,{},2026-01-29T05:23:14.812721
2026-01-29T04:13:42.155612,whatsapp,anon_00043,talk_to_consultant,{},2026-01-29T04:13:42.155612
2026-01-29T04:07:10.569892,whatsapp,anon_00007,whatsapp_quote_request,{},2026-01-29T04:07:10.569892
2026-01-29T02:45:45.692304,whatsapp,anon_00040,begin_checkout,{},2026-01-29T02:45:45.692304
2026-01-29T02:22:49.174045,store,anon_00066,add_to_cart,"{""category"": ""lixa"", ""value"": 1756.17}",2026-01-29T02:22:49.174045
2026-01-29T02:17:14.610675,whatsapp,anon_00013,product_view,"{""category"": ""rodape"", ""value"": 176.59}",2026-01-29T02:17:14.610675
2026-01-29T01:52:02.572027,web,anon_00039,page_view,{},2026-01-29T01:52:02.572027
2026-01-29T01:22:15.495789,whatsapp,anon_00038,begin_checkout,{},2026-01-29T01:22:15.495789
2026-01-29T01:01:23.531011,web,anon_00094,begin_checkout,{},2026-01-29T01:01:23.531011
2026-01-29T00:44:12.549710,app,anon_00094,whatsapp_quote_request,{},2026-01-29T00:44:12.549710
2026-01-28T23:16:52.337266,app,anon_00013,page_view,{},2026-01-28T23:16:52.337266
2026-01-28T23:07:35.629475,whatsapp,anon_00092,page_view,{},2026-01-28T23:07:35.629475
2026-01-28T22:53:11.545572,whatsapp,anon_00051,search,"{""query"": ""azulejo banheiro""}",2026-01-28T22:53:11.545572
2026-01-28T22:42:41.780277,whatsapp,anon_00044,add_to_cart,"{""category"": ""tinta"", ""value"": 3745.04}",2026-01-28T22:42:41.780277
2026-01-28T21:16:22.754713,web,anon_00062,product_view,"{""category"": ""cimento"", ""value"": 2690.23}",2026-01-28T21:16:22.754713
2026-01-28T21:10:57.423688,web,anon_00022,talk_to_consultant,{},2026-01-28T21:10:57.423688
2026-01-28T20:04:27.336383,store,anon_00065,page_view,{},2026-01-28T20:04:27.336383
2026-01-28T19:59:47.138400,web,anon_00098,submit_quote,"{""category"": ""persiana"", ""value"": 3626.07}",2026-01-28T19:59:47.138400
2026-01-28T19:47:36.405890,web,anon_00087,scan_qr_service,{},2026-01-28T19:47:36.405890
2026-01-28T19:23:11.165110,web,anon_00036,add_to_cart,"{""category"": ""areia"", ""value"": 1621.8}",2026-01-28T19:23:11.165110
2026-01-28T19:12:21.373914,app,anon_00035,talk_to_consultant,{},2026-01-28T19:12:21.373914
2026-01-28T18:55:10.521402,app,anon_00006,product_view,"{""category"": ""rejunte"", ""value"": 396.23}",2026-01-28T18:55:10.521402
2026-01-28T18:30:52.540571,app,anon_00061,add_to_cart,"{""category"": ""rejunte"", ""value"": 2398.72}",2026-01-28T18:30:52.540571
2026-01-28T17:56:48.707944,app,anon_00036,submit_quote,"{""category"": ""rodape"", ""value"": 4442.53}",2026-01-28T17:56:48.707944
2026-01-28T17:28:37.001114,app,anon_00087,product_view,"{""category"": ""lixa"", ""value"": 1999.36}",2026-01-28T17:28:37.001114
2026-01-28T16:02:54.918211,whatsapp,anon_00050,page_view,{},2026-01-28T16:02:54.918211
2026-01-28T15:11:17.548861,store,anon_00044,scan_qr_service,{},2026-01-28T15:11:17.548861
2026-01-28T14:56:41.607963,app,anon_00041,whatsapp_quote_request,{},2026-01-28T14:56:41.607963
2026-01-28T14:13:32.160276,app,anon_00027,page_view,{},2026-01-28T14:13:32.160276
2026-01-28T14:05:43.006087,web,anon_00004,product_view,"{""category"": ""rodape"", ""value"": 4654.14}",2026-01-28T14:05:43.006087
2026-01-28T13:35:00.999813,store,anon_00041,submit_quote,"{""category"": ""fechadura"", ""value"": 1209.97}",2026-01-28T13:35:00.999813
2026-01-28T13:34:04.042345,app,anon_00072,product_view,"{""category"": ""massa"", ""value"": 481.35}",2026-01-28T13:34:04.042345
2026-01-28T13:29:49.991696,whatsapp,anon_00060,product_view,"{""category"": ""ferramentas"", ""value"": 3141.99}",2026-01-28T13:29:49.991696
2026-01-28T12:43:38.609704,store,anon_00012,product_view,"{""category"": ""tinta"", ""value"": 4978.17}",2026-01-28T12:43:38.609704
2026-01-28T12:09:26.032889,web,anon_00096,begin_checkout,{},2026-01-28T12:09:26.032889
2026-01-28T11:59:53.362736,web,anon_00054,add_to_cart,"{""category"": ""ferramentas"", ""value"": 886.12}",2026-01-28T11:59:53.362736
2026-01-28T10:22:04.683417,store,anon_00065,add_to_cart,"{""category"": ""azulejo"", ""value"": 3207.72}",2026-01-28T10:22:04.683417
2026-01-28T10:07:56.554787,app,anon_00044,talk_to_consultant,{},2026-01-28T10:07:56.554787
2026-01-28T09:42:54.021200,store,anon_00039,whatsapp_quote_request,{},2026-01-28T09:42:54.021200
2026-01-28T09:40:15.759925,whatsapp,anon_00079,begin_checkout,{},2026-01-28T09:40:15.759925
2026-01-28T09:10:10.436055,store,anon_00094,talk_to_consultant,{},2026-01-28T09:10:10.436055
2026-01-28T08:47:02.770440,store,anon_00097,begin_checkout,{},2026-01-28T08:47:02.770440
2026-01-28T08:20:20.891886,app,anon_00098,add_to_cart,"{""category"": ""massa"", ""value"": 4676.29}",2026-01-28T08:20:20.891886
2026-01-28T08:15:18.872314,app,anon_00058,begin_checkout,{},2026-01-28T08:15:18.872314
2026-01-28T08:13:10.310945,whatsapp,anon_00021,page_view,{},2026-01-28T08:13:10.310945
2026-01-28T08:09:37.330320,app,anon_00094,submit_quote,"{""category"": ""massa"", ""value"": 3320.32}",2026-01-28T08:09:37.330320
2026-01-28T07:49:51.493623,web,anon_00021,scan_qr_service,{},2026-01-28T07:49:51.493623
2026-01-28T07:29:56.990992,whatsapp,anon_00039,page_view,{},2026-01-28T07:29:56.990992
2026-01-28T07:09:55.675736,whatsapp,anon_00012,scan_qr_service,{},2026-01-28T07:09:55.675736
2026-01-28T06:56:45.329742,store,anon_00090,talk_to_consultant,{},2026-01-28T06:56:45.329742
2026-01-28T06:16:00.353456,web,anon_00027,page_view,{},2026-01-28T06:16:00.353456
2026-01-28T05:50:47.381559,web,anon_00022,begin_checkout,{},2026-01-28T05:50:47.381559
2026-01-28T05:39:05.388249,store,anon_00089,begin_checkout,{},2026-01-28T05:39:05.388249
2026-01-28T05:36:54.681519,store,anon_00042,page_view,{},2026-01-28T05:36:54.681519
2026-01-28T04:09:58.196554,store,anon_00051,begin_checkout,{},2026-01-28T04:09:58.196554
2026-01-28T04:08:15.061849,web,anon_00091,product_view,"{""category"": ""massa"", ""value"": 1440.88}",2026-01-28T04:08:15.061849
2026-01-28T04:01:08.322099,store,anon_00012,whatsapp_quote_request,{},2026-01-28T04:01:08.322099
2026-01-28T03:08:16.199373,app,anon_00097,add_to_cart,"{""category"": ""rodape"", ""value"": 1495.16}",2026-01-28T03:08:16.199373
2026-01-28T02:40:54.973374,web,anon_00039,product_view,"{""category"": ""lixa"", ""value"": 2768.04}",2026-01-28T02:40:54.973374
2026-01-28T01:47:09.795356,web,anon_00066,submit_quote,"{""category"": ""ferramentas"", ""value"": 1237.11}",2026-01-28T01:47:09.795356
2026-01-28T00:54:00.862454,store,anon_00066,begin_checkout,{},2026-01-28T00:54:00.862454
2026-01-28T00:46:44.615403,whatsapp,anon_00025,submit_quote,"{""category"": ""cimento"", ""value"": 1918.51}",2026-01-28T00:46:44.615403
2026-01-28T00:02:28.920718,web,anon_00065,product_view,"{""category"": ""areia"", ""value"": 1504.61}",2026-01-28T00:02:28.920718
2026-01-27T23:57:20.036839,app,anon_00038,search,"{""query"": ""azulejo banheiro""}",2026-01-27T23:57:20.036839
2026-01-27T23:53:14.336349,web,anon_00037,product_view,"{""category"": ""porta"", ""value"": 2270.27}",2026-01-27T23:53:14.336349
2026-01-27T22:13:30.071143,web,anon_00085,page_view,{},2026-01-27T22:13:30.071143
2026-01-27T22:12:53.854102,store,anon_00013,talk_to_consultant,{},2026-01-27T22:12:53.854102
2026-01-27T22:11:16.610642,web,anon_00032,begin_checkout,{},2026-01-27T22:11:16.610642
2026-01-27T21:15:15.505352,app,anon_00055,add_to_cart,"{""category"": ""areia"", ""value"": 1931.15}",2026-01-27T21:15:15.505352
2026-01-27T21:12:31.499829,web,anon_00032,search,"{""query"": ""azulejo banheiro""}",2026-01-27T21:12:31.499829
2026-01-27T21:10:50.260873,app,anon_00004,add_to_cart,"{""category"": ""azulejo"", ""value"": 795.93}",2026-01-27T21:10:50.260873
2026-01-27T20:52:40.888985,store,anon_00097,page_view,{},2026-01-27T20:52:40.888985
2026-01-27T20:41:45.768079,store,anon_00064,whatsapp_quote_request,{},2026-01-27T20:41:45.768079
2026-01-27T20:28:48.230372,web,anon_00062,page_view,{},2026-01-27T20:28:48.230372
2026-01-27T19:57:56.889654,store,anon_00043,scan_qr_service,{},2026-01-27T19:57:56.889654
2026-01-27T19:29:39.370996,app,anon_00065,product_view,"{""category"": ""janela"", ""value"": 4800.72}",2026-01-27T19:29:39.370996
2026-01-27T19:26:21.812779,web,anon_00057,add_to_cart,"{""category"": ""tomada"", ""value"": 507.77}",2026-01-27T19:26:21.812779
2026-01-27T18:01:37.888106,web,anon_00072,submit_quote,"{""category"": ""ferramentas"", ""value"": 4848.69}",2026-01-27T18:01:37.888106
2026-01-27T17:52:35.103768,web,anon_00032,scan_qr_service,{},2026-01-27T17:52:35.103768
2026-01-27T17:05:34.996741,web,anon_00021,add_to_cart,"{""category"": ""rejunte"", ""value"": 4429.24}",2026-01-27T17:05:34.996741
2026-01-27T15:07:57.345883,web,anon_00036,product_view,"{""category"": ""lixa"", ""value"": 1631.43}",2026-01-27T15:07:57.345883
2026-01-27T13:58:59.209753,store,anon_00044,page_view,{},2026-01-27T13:58:59.209753
2026-01-27T13:32:55.719257,store,anon_00039,scan_qr_service,{},2026-01-27T13:32:55.719257
2026-01-27T13:28:20.069189,store,anon_00066,submit_quote,"{""category"": ""piso"", ""value"": 2926.18}",2026-01-27T13:28:20.069189
2026-01-27T11:53:03.730254,store,anon_00086,page_view,{},2026-01-27T11:53:03.730254
2026-01-27T11:43:39.177979,app,anon_00065,product_view,"{""category"": ""azulejo"", ""value"": 540.58}",2026-01-27T11:43:39.177979
2026-01-27T11:04:58.851260,store,anon_00031,add_to_cart,"{""category"": ""tomada"", ""value"": 2500.58}",2026-01-27T11:04:58.851260
2026-01-27T10:40:57.233142,app,anon_00074,page_view,{},2026-01-27T10:40:57.233142
2026-01-27T10:20:27.954882,store,anon_00065,talk_to_consultant,{},2026-01-27T10:20:27.954882
2026-01-27T09:05:50.497858,whatsapp,anon_00074,add_to_cart,"{""category"": ""persiana"", ""value"": 3154.05}",2026-01-27T09:05:50.497858
2026-01-27T08:03:38.131331,app,anon_00043,submit_quote,"{""category"": ""azulejo"", ""value"": 374.35}",2026-01-27T08:03:38.131331
2026-01-27T07:54:23.159402,store,anon_00087,talk_to_consultant,{},2026-01-27T07:54:23.159402
2026-01-27T06:59:17.321469,web,anon_00038,product_view,"{""category"": ""azulejo"", ""value"": 796.5}",2026-01-27T06:59:17.321469
2026-01-27T06:30:36.703352,web,anon_00020,submit_quote,"{""category"": ""rejunte"", ""value"": 4647.02}",2026-01-27T06:30:36.703352
2026-01-27T06:26:25.618160,store,anon_00074,page_view,{},2026-01-27T06:26:25.618160
2026-01-27T05:12:49.876736,store,anon_00035,whatsapp_quote_request,{},2026-01-27T05:12:49.876736
2026-01-27T04:25:19.390980,web,anon_00041,page_view,{},2026-01-27T04:25:19.390980
2026-01-27T03:56:24.359032,whatsapp,anon_00001,page_view,{},2026-01-27T03:56:24.359032
2026-01-27T02:52:02.927043,store,anon_00095,whatsapp_quote_request,{},2026-01-27T02:52:02.927043
2026-01-27T01:43:51.462155,app,anon_00008,submit_quote,"{""category"": ""persiana"", ""value"": 2902.26}",2026-01-27T01:43:51.462155
2026-01-27T00:59:42.429433,app,anon_00056,talk_to_consultant,{},2026-01-27T00:59:42.429433
2026-01-27T00:58:39.109107,web,anon_00024,scan_qr_service,{},2026-01-27T00:58:39.109107
2026-01-27T00:25:34.702980,whatsapp,anon_00051,page_view,{},2026-01-27T00:25:34.702980
2026-01-26T23:37:50.190681,app,anon_00097,talk_to_consultant,{},2026-01-26T23:37:50.190681
2026-01-26T22:41:12.064789,whatsapp,anon_00094,page_view,{},2026-01-26T22:41:12.064789
2026-01-26T22:21:08.873924,app,anon_00041,product_view,"{""category"": ""lixa"", ""value"": 3614.47}",2026-01-26T22:21:08.873924
2026-01-26T22:14:59.721435,web,anon_00046,add_to_cart,"{""category"": ""piso"", ""value"": 1178.57}",2026-01-26T22:14:59.721435
2026-01-26T21:55:45.225569,whatsapp,anon_00058,add_to_cart,"{""category"": ""massa"", ""value"": 130.34}",2026-01-26T21:55:45.225569
2026-01-26T21:54:37.404604,whatsapp,anon_00098,search,"{""query"": ""reforma completa""}",2026-01-26T21:54:37.404604
2026-01-26T21:47:19.084299,app,anon_00054,scan_qr_service,{},2026-01-26T21:47:19.084299
2026-01-26T21:36:28.465339,whatsapp,anon_00077,add_to_cart,"{""category"": ""persiana"", ""value"": 350.2}",2026-01-26T21:36:28.465339
2026-01-26T20:40:34.359427,whatsapp,anon_00027,add_to_cart,"{""category"": ""tinta"", ""value"": 2143.47}",2026-01-26T20:40:34.359427
2026-01-26T20:30:29.476860,whatsapp,anon_00086,submit_quote,"{""category"": ""janela"", ""value"": 3219.75}",2026-01-26T20:30:29.476860
2026-01-26T20:02:32.957840,web,anon_00048,add_to_cart,"{""category"": ""rodape"", ""value"": 4019.93}",2026-01-26T20:02:32.957840
2026-01-26T19:55:38.415500,web,anon_00072,scan_qr_service,{},2026-01-26T19:55:38.415500
2026-01-26T19:36:39.985282,whatsapp,anon_00004,add_to_cart,"{""category"": ""tomada"", ""value"": 304.23}",2026-01-26T19:36:39.985282
2026-01-26T18:59:19.593118,app,anon_00086,add_to_cart,"{""category"": ""tinta"", ""value"": 2943.26}",2026-01-26T18:59:19.593118
2026-01-26T17:47:11.738475,web,anon_00062,page_view,{},2026-01-26T17:47:11.738475
2026-01-26T17:18:31.600771,app,anon_00001,begin_checkout,{},2026-01-26T17:18:31.600771
2026-01-26T17:00:19.152482,web,anon_00092,page_view,{},2026-01-26T17:00:19.152482
2026-01-26T16:40:36.746548,store,anon_00098,add_to_cart,"{""category"": ""tomada"", ""value"": 4570.15}",2026-01-26T16:40:36.746548
2026-01-26T15:54:58.609459,app,anon_00097,page_view,{},2026-01-26T15:54:58.609459
2026-01-26T15:31:51.922215,app,anon_00066,whatsapp_quote_request,{},2026-01-26T15:31:51.922215
2026-01-26T15:11:08.709191,app,anon_00097,submit_quote,"{""category"": ""porta"", ""value"": 920.35}",2026-01-26T15:11:08.709191
2026-01-26T15:02:43.876571,whatsapp,anon_00012,page_view,{},2026-01-26T15:02:43.876571
2026-01-26T14:57:00.098843,whatsapp,anon_00036,whatsapp_quote_request,{},2026-01-26T14:57:00.098843
2026-01-26T13:57:28.913489,app,anon_00094,add_to_cart,"{""category"": ""rodape"", ""value"": 4099.66}",2026-01-26T13:57:28.913489
2026-01-26T13:23:47.185667,web,anon_00095,page_view,{},2026-01-26T13:23:47.185667
2026-01-26T13:20:43.231833,whatsapp,anon_00044,submit_quote,"{""category"": ""piso"", ""value"": 4275.2}",2026-01-26T13:20:43.231833
2026-01-26T13:10:11.362340,whatsapp,anon_00012,begin_checkout,{},2026-01-26T13:10:11.362340
2026-01-26T12:43:30.814851,app,anon_00004,product_view,"{""category"": ""persiana"", ""value"": 890.18}",2026-01-26T12:43:30.814851
2026-01-26T12:12:17.979957,whatsapp,anon_00068,page_view,{},2026-01-26T12:12:17.979957
2026-01-26T10:53:18.908884,app,anon_00082,product_view,"{""category"": ""ferramentas"", ""value"": 1386.66}",2026-01-26T10:53:18.908884
2026-01-26T10:04:24.345969,app,anon_00066,search,"{""query"": ""porta madeira""}",2026-01-26T10:04:24.345969
2026-01-26T09:40:51.531277,whatsapp,anon_00004,whatsapp_quote_request,{},2026-01-26T09:40:51.531277
2026-01-26T07:55:13.748398,app,anon_00091,whatsapp_quote_request,{},2026-01-26T07:55:13.748398
2026-01-26T07:48:04.298539,app,anon_00097,submit_quote,"{""category"": ""azulejo"", ""value"": 4362.3}",2026-01-26T07:48:04.298539
2026-01-26T07:24:41.812984,whatsapp,anon_00092,product_view,"{""category"": ""rodape"", ""value"": 4524.4}",2026-01-26T07:24:41.812984
2026-01-26T07:11:01.617470,store,anon_00062,submit_quote,"{""category"": ""lampada"", ""value"": 3176.51}",2026-01-26T07:11:01.617470
2026-01-26T05:04:45.293398,store,anon_00037,page_view,{},2026-01-26T05:04:45.293398
2026-01-26T04:43:07.664929,whatsapp,anon_00085,add_to_cart,"{""category"": ""azulejo"", ""value"": 3820.63}",2026-01-26T04:43:07.664929
2026-01-26T04:39:39.894455,store,anon_00097,add_to_cart,"{""category"": ""persiana"", ""value"": 1747.57}",2026-01-26T04:39:39.894455
2026-01-26T04:22:21.969681,web,anon_00017,talk_to_consultant,{},2026-01-26T04:22:21.969681
2026-01-26T04:12:19.668736,store,anon_00004,talk_to_consultant,{},2026-01-26T04:12:19.668736
2026-01-26T04:04:48.610008,app,anon_00062,begin_checkout,{},2026-01-26T04:04:48.610008
2026-01-26T03:51:59.014393,store,anon_00035,begin_checkout,{},2026-01-26T03:51:59.014393
2026-01-26T03:27:24.767466,store,anon_00016,submit_quote,"{""category"": ""piso"", ""value"": 3690.21}",2026-01-26T03:27:24.767466
2026-01-26T02:17:25.149117,store,anon_00048,product_view,"{""category"": ""azulejo"", ""value"": 3952.27}",2026-01-26T02:17:25.149117
2026-01-26T02:04:00.363267,store,anon_00052,page_view,{},2026-01-26T02:04:00.363267
2026-01-26T01:27:31.540062,whatsapp,anon_00084,talk_to_consultant,{},2026-01-26T01:27:31.540062
2026-01-26T01:05:57.004817,store,anon_00038,page_view,{},2026-01-26T01:05:57.004817
2026-01-26T00:58:03.885240,store,anon_00085,scan_qr_service,{},2026-01-26T00:58:03.885240
2026-01-26T00:07:37.517870,app,anon_00078,search,"{""query"": ""piso laminado""}",2026-01-26T00:07:37.517870
2026-01-25T23:20:02.394323,app,anon_00092,scan_qr_service,{},2026-01-25T23:20:02.394323
2026-01-25T23:01:15.840303,app,anon_00094,add_to_cart,"{""category"": ""tinta"", ""value"": 2032.42}",2026-01-25T23:01:15.840303
2026-01-25T22:42:34.804940,whatsapp,anon_00077,submit_quote,"{""category"": ""fechadura"", ""value"": 2073.36}",2026-01-25T22:42:34.804940
2026-01-25T22:34:38.895338,whatsapp,anon_00015,whatsapp_quote_request,{},2026-01-25T22:34:38.895338
2026-01-25T22:04:14.375871,app,anon_00052,page_view,{},2026-01-25T22:04:14.375871
2026-01-25T21:58:50.708467,web,anon_00044,product_view,"{""category"": ""tomada"", ""value"": 1878.43}",2026-01-25T21:58:50.708467
2026-01-25T21:39:02.538053,store,anon_00039,page_view,{},2026-01-25T21:39:02.538053
2026-01-25T20:49:13.113188,web,anon_00091,talk_to_consultant,{},2026-01-25T20:49:13.113188
2026-01-25T20:18:30.762591,app,anon_00058,talk_to_consultant,{},2026-01-25T20:18:30.762591
2026-01-25T18:49:22.756678,web,anon_00074,page_view,{},2026-01-25T18:49:22.756678
2026-01-25T18:13:21.633504,app,anon_00008,scan_qr_service,{},2026-01-25T18:13:21.633504
2026-01-25T17:45:25.952029,store,anon_00088,product_view,"{""category"": ""janela"", ""value"": 1358.44}",2026-01-25T17:45:25.952029
2026-01-25T17:41:33.087974,store,anon_00091,product_view,"{""category"": ""areia"", ""value"": 3775.26}",2026-01-25T17:41:33.087974
2026-01-25T16:40:18.580297,store,anon_00001,page_view,{},2026-01-25T16:40:18.580297
2026-01-25T16:16:25.622372,whatsapp,anon_00081,add_to_cart,"{""category"": ""cimento"", ""value"": 4339.32}",2026-01-25T16:16:25.622372
2026-01-25T16:00:27.366775,whatsapp,anon_00001,whatsapp_quote_request,{},2026-01-25T16:00:27.366775
2026-01-25T15:48:55.604364,app,anon_00016,talk_to_consultant,{},2026-01-25T15:48:55.604364
2026-01-25T15:31:30.454594,app,anon_00030,page_view,{},2026-01-25T15:31:30.454594
2026-01-25T14:53:57.608350,whatsapp,anon_00047,whatsapp_quote_request,{},2026-01-25T14:53:57.608350
2026-01-25T14:48:39.273720,app,anon_00062,begin_checkout,{},2026-01-25T14:48:39.273720
2026-01-25T14:22:30.428155,store,anon_00017,add_to_cart,"{""category"": ""rodape"", ""value"": 4609.3}",2026-01-25T14:22:30.428155
2026-01-25T13:28:03.041016,whatsapp,anon_00020,scan_qr_service,{},2026-01-25T13:28:03.041016
2026-01-25T13:00:32.847269,whatsapp,anon_00022,scan_qr_service,{},2026-01-25T13:00:32.847269
2026-01-25T12:37:34.328564,web,anon_00004,product_view,"{""category"": ""massa"", ""value"": 1256.62}",2026-01-25T12:37:34.328564
2026-01-25T12:15:56.321021,store,anon_00041,product_view,"{""category"": ""rejunte"", ""value"": 1162.15}",2026-01-25T12:15:56.321021
2026-01-25T11:17:18.488391,web,anon_00029,whatsapp_quote_request,{},2026-01-25T11:17:18.488391
2026-01-25T11:12:34.377573,app,anon_00088,search,"{""query"": ""janela aluminio""}",2026-01-25T11:12:34.377573
2026-01-25T10:55:48.978859,app,anon_00066,product_view,"{""category"": ""tomada"", ""value"": 1877.08}",2026-01-25T10:55:48.978859
2026-01-25T10:22:04.800910,web,anon_00094,product_view,"{""category"": ""lampada"", ""value"": 981.25}",2026-01-25T10:22:04.800910
2026-01-25T10:15:11.118659,store,anon_00005,whatsapp_quote_request,{},2026-01-25T10:15:11.118659
2026-01-25T09:49:32.327479,app,anon_00073,page_view,{},2026-01-25T09:49:32.327479
2026-01-25T09:42:21.351333,web,anon_00016,product_view,"{""category"": ""tomada"", ""value"": 4588.46}",2026-01-25T09:42:21.351333
2026-01-25T09:10:25.814110,app,anon_00041,scan_qr_service,{},2026-01-25T09:10:25.814110
2026-01-25T08:31:34.097724,app,anon_00065,whatsapp_quote_request,{},2026-01-25T08:31:34.097724
2026-01-25T08:20:19.840934,store,anon_00044,page_view,{},2026-01-25T08:20:19.840934
2026-01-25T07:42:00.180814,store,anon_00014,product_view,"{""category"": ""persiana"", ""value"": 4446.38}",2026-01-25T07:42:00.180814
2026-01-25T07:14:47.426674,whatsapp,anon_00047,talk_to_consultant,{},2026-01-25T07:14:47.426674
2026-01-25T05:32:23.989672,store,anon_00094,page_view,{},2026-01-25T05:32:23.989672
2026-01-25T05:31:44.212827,app,anon_00049,add_to_cart,"{""category"": ""piso"", ""value"": 2090.86}",2026-01-25T05:31:44.212827
2026-01-25T05:28:27.068875,app,anon_00004,talk_to_consultant,{},2026-01-25T05:28:27.068875
2026-01-25T05:24:20.387621,web,anon_00019,submit_quote,"{""category"": ""persiana"", ""value"": 2342.38}",2026-01-25T05:24:20.387621
2026-01-25T04:05:35.097599,app,anon_00094,page_view,{},2026-01-25T04:05:35.097599
2026-01-25T03:34:28.774330,app,anon_00026,begin_checkout,{},2026-01-25T03:34:28.774330
2026-01-25T02:59:13.136966,web,anon_00006,submit_quote,"{""category"": ""persiana"", ""value"": 1378.44}",2026-01-25T02:59:13.136966
2026-01-25T02:29:17.082656,app,anon_00007,product_view,"{""category"": ""tomada"", ""value"": 1128.75}",2026-01-25T02:29:17.082656
2026-01-25T02:06:45.453823,app,anon_00001,begin_checkout,{},2026-01-25T02:06:45.453823
2026-01-25T01:48:28.196865,app,anon_00036,product_view,"{""category"": ""piso"", ""value"": 3774.25}",2026-01-25T01:48:28.196865
2026-01-25T01:03:48.026719,whatsapp,anon_00001,add_to_cart,"{""category"": ""janela"", ""value"": 3158.58}",2026-01-25T01:03:48.026719
2026-01-25T00:58:11.198208,web,anon_00029,page_view,{},2026-01-25T00:58:11.198208
2026-01-25T00:57:06.343789,web,anon_00081,whatsapp_quote_request,{},2026-01-25T00:57:06.343789
2026-01-24T23:40:50.630622,web,anon_00033,page_view,{},2026-01-24T23:40:50.630622
2026-01-24T23:40:01.263204,app,anon_00030,product_view,"{""category"": ""rodape"", ""value"": 4751.16}",2026-01-24T23:40:01.263204
2026-01-24T22:40:58.490757,app,anon_00030,whatsapp_quote_request,{},2026-01-24T22:40:58.490757
2026-01-24T21:26:07.857223,store,anon_00034,page_view,{},2026-01-24T21:26:07.857223
2026-01-24T21:21:57.594292,web,anon_00065,page_view,{},2026-01-24T21:21:57.594292
2026-01-24T20:54:20.956469,store,anon_00071,search,"{""query"": ""azulejo banheiro""}",2026-01-24T20:54:20.956469
2026-01-24T20:25:29.165165,web,anon_00094,submit_quote,"{""category"": ""janela"", ""value"": 89.67}",2026-01-24T20:25:29.165165
